movie_id,actor
12704,Dustin Hoffman
12704,Isabelle Adjani
10315,George Clooney
10315,Meryl Streep
10315,Jason Schwartzman
16643,Angelina Jolie
16643,Edward Burns
16643,Tony Shalhoub
2687,Chevy Chase
2687,Daryl Hannah
2687,Sam Neill
194,Audrey Tautou
194,Mathieu Kassovitz
194,Rufus
11025,Ashley Olsen
11025,Mary-Kate Olsen
11025,Eugene Levy
8849,Jude Law
8849,Marisa Tomei
8849,Omar Epps
78698,Drew Barrymore
78698,John Krasinski
78698,Kristen Bell
30943,Michelle Pfeiffer
30943,Treat Williams
30943,Whoopi Goldberg
9544,Stephen Dorff
9544,Natascha McElhone
9544,Stephen Rea
24418,John C. Reilly
24418,Josh Hutcherson
24418,Chris Massoglia
7288,Ben Stiller
7288,Drew Barrymore
7288,Eileen Essell
14655,Samuel L. Jackson
14655,Bernie Mac
14655,Sharon Leal
24575,M. Emmet Walsh
24575,Richard Jordan
24575,David Selby
10366,Jean-Claude Van Damme
10366,Kiana Tom
10366,Bill Goldberg
19898,Ben Foster
19898,Dennis Quaid
19898,Cam Gigandet
4965,Gary Sinise
4965,Madeleine Stowe
4965,Mekhi Phifer
15074,Devon Sawa
15074,Bridgette Wilson
15074,Rufus Sewell
56715,Jean Reno
56715,Christina Applegate
56715,Christian Clavier
1272,Cillian Murphy
1272,Rose Byrne
1272,Chris Evans
72358,Eddie Murphy
72358,Allison Janney
72358,Cliff Curtis
20542,Freddie Prinze Jr.
20542,Jennifer Love Hewitt
20542,Val Kilmer
266396,Sean Penn
266396,Jasmine Trinca
266396,Javier Bardem
9978,Alex Pettyfer
9978,Sarah Bolger
9978,Ewan McGregor
8271,Shia LaBeouf
8271,Sarah Roemer
8271,Carrie-Anne Moss
10428,Jonny Lee Miller
10428,Angelina Jolie
10428,Jesse Bradford
5353,Richard Gere
5353,Terrence Howard
5353,James Brolin
11934,Tim Robbins
11934,Jennifer Jason Leigh
11934,Paul Newman
14392,Jet Li
14392,Andy Lau
14392,Takeshi Kaneshiro
19495,Kuno Becker
19495,Jay Hernandez
19495,Jason Scott Lee
110415,Chris Evans
110415,Song Kang-ho
110415,Ed Harris
77459,Vanessa Paradis
77459,Mathieu Chedid
77459,Gad Elmaleh
26486,Matthew Broderick
26486,Alec Baldwin
26486,Toni Collette
9495,Brandon Lee
9495,Rochelle Davis
9495,Ernie Hudson
256040,Prabhas
256040,Rana Daggubati
256040,Tamanna Bhatia
24420,Eric Bana
24420,Rachel McAdams
24420,Michelle Nolden
1257,Diane Keaton
1257,Mandy Moore
1257,Gabriel Macht
62214,Charlie Tahan
62214,Catherine O'Hara
62214,Martin Short
16320,Nathan Fillion
16320,Gina Torres
16320,Alan Tudyk
8842,Meg Ryan
8842,Tony Shalhoub
8842,Joe Cortese
9531,Christopher Reeve
9531,Richard Pryor
9531,Jackie Cooper
64807,Robert De Niro
64807,Sylvester Stallone
64807,Alan Arkin
12289,Chang Chen
12289,Hu Jun
12289,Tony Leung Chiu-Wai
11529,Reese Witherspoon
11529,Josh Lucas
11529,Patrick Dempsey
20943,Katherine Heigl
20943,Gerard Butler
20943,Eric Winter
9099,Steve Martin
9099,Dan Aykroyd
9099,Phil Hartman
9488,Antonio Banderas
9488,Carla Gugino
9488,Alexa PenaVega
193,Patrick Stewart
193,Jonathan Frakes
193,Brent Spiner
44865,Tony Leung Chiu-Wai
44865,Zhang Ziyi
44865,Song Hye-kyo
55787,Robert Pattinson
55787,Reese Witherspoon
55787,Christoph Waltz
257932,Carrie-Anne Moss
257932,Lucas Grabeel
257932,Blythe Auffarth
10400,Denzel Washington
10400,Vicellous Reon Shannon
10400,Deborah Kara Unger
1957,Jennifer Lopez
1957,Billy Campbell
1957,Juliette Lewis
10833,Sigourney Weaver
10833,Jennifer Love Hewitt
10833,Gene Hackman
256961,Kevin James
256961,Raini Rodriguez
256961,Eduardo Verástegui
5852,Jennifer Lopez
5852,Jim Caviezel
5852,Jeremy Sisto
12312,Tim Allen
12312,Julie Bowen
12312,Kelly Lynch
622,Johnny Depp
622,Frank Langella
622,Lena Olin
11306,Hugh Grant
11306,Gene Hackman
11306,Sarah Jessica Parker
12508,Mark Wahlberg
12508,Jennifer Aniston
12508,Jason Flemyng
25793,Gabourey Sidibe
25793,Mo'Nique
25793,Paula Patton
10534,Jeff Bridges
10534,Caroline Goodall
10534,John Savage
1091,Kurt Russell
1091,Keith David
1091,Wilford Brimley
87421,Vin Diesel
87421,Karl Urban
87421,Katee Sackhoff
10871,Dennis Quaid
10871,Danny Glover
10871,R. Lee Ermey
13503,James Van Der Beek
13503,Rachael Leigh Cook
13503,Ashton Kutcher
13600,Saoirse Ronan
13600,Harry Treadaway
13600,Mary Kay Place
68722,Joaquin Phoenix
68722,Philip Seymour Hoffman
68722,Amy Adams
14324,Ryan Cartwright
14324,Hayden Christensen
14324,Mischa Barton
14325,Rob Brown
14325,Dennis Quaid
14325,Darrin Henson
299687,Chloë Grace Moretz
299687,Nick Robinson
299687,Alex Roe
312221,Michael B. Jordan
312221,Sylvester Stallone
312221,Graham McTavish
23168,Ben Affleck
23168,Rebecca Hall
23168,Jeremy Renner
76494,Cameron Diaz
76494,Jennifer Lopez
76494,Elizabeth Banks
4944,George Clooney
4944,Frances McDormand
4944,Brad Pitt
10488,Abigail Breslin
10488,Jodie Foster
10488,Gerard Butler
96721,Daniel Brühl
96721,Chris Hemsworth
96721,Olivia Wilde
334,Julianne Moore
334,William H. Macy
334,John C. Reilly
23742,Bruce Willis
23742,Tracy Morgan
23742,Juan Carlos Hernández
259694,Dakota Johnson
259694,Rebel Wilson
259694,Alison Brie
62837,Morgan Freeman
62837,Ashley Judd
62837,Harry Connick Jr.
8966,Kristen Stewart
8966,Robert Pattinson
8966,Billy Burke
8470,Denzel Washington
8470,Robert Duvall
8470,Anne Heche
11001,Martin Lawrence
11001,Luke Wilson
11001,Dave Chappelle
138832,Jason Sudeikis
138832,Jennifer Aniston
138832,Will Poulter
16911,Vasily Stepanov
16911,Pyotr Fyodorov
16911,Юлия Снигирь
2163,Kurt Russell
2163,J. T. Walsh
2163,Kathleen Quinlan
36670,Sean Connery
36670,Kim Basinger
36670,Klaus Maria Brandauer
23048,John Cusack
23048,Lizzy Caplan
23048,Rob Corddry
227735,Morgan Freeman
227735,Ashley Judd
227735,Nathan Gamble
2155,Ben Affleck
2155,Gary Sinise
2155,Charlize Theron
8409,Vin Diesel
8409,Larenz Tate
8409,Timothy Olyphant
222936,Bradley Cooper
222936,Emma Stone
222936,Rachel McAdams
31908,Alec Baldwin
31908,James Woods
31908,Virginia Madsen
10219,Ethan Hawke
10219,Youki Kudoh
10219,Reeve Carney
48171,Anthony Hopkins
48171,Colin O'Donoghue
48171,Alice Braga
782,Ethan Hawke
782,Jude Law
782,Gore Vidal
75531,Bette Midler
75531,Nathan Lane
75531,Stockard Channing
11802,Andy Samberg
11802,Cheryl Hines
11802,Jeff Daniels
9776,Chris Rock
9776,Bernie Mac
9776,Dylan Baker
18785,Bradley Cooper
18785,Ed Helms
18785,Zach Galifianakis
365222,Donnie Yen
365222,Lynn Hung
365222,Zhang Jin
817,Mike Myers
817,Heather Graham
817,Michael York
268,Jack Nicholson
268,Michael Keaton
268,Kim Basinger
45054,Charlie Cox
45054,Dougray Scott
45054,Wes Bentley
943,Mel Gibson
943,Danny Glover
943,Joe Pesci
22881,Sandra Bullock
22881,Quinton Aaron
22881,Kathy Bates
10054,Alexa PenaVega
10054,Daryl Sabara
10054,Antonio Banderas
51540,Jennifer Aniston
51540,Jason Bateman
51540,Charlie Day
44264,Jeff Bridges
44264,Matt Damon
44264,Josh Brolin
350,Meryl Streep
350,Anne Hathaway
350,Emily Blunt
152,William Shatner
152,Leonard Nimoy
152,DeForest Kelley
109431,Jason Bateman
109431,Melissa McCarthy
109431,Jon Favreau
1598,Robert De Niro
1598,Nick Nolte
1598,Jessica Lange
8065,Jim Sturgess
8065,Kevin Spacey
8065,Kate Bosworth
271718,Amy Schumer
271718,Bill Hader
271718,Brie Larson
11638,Bernie Mac
11638,Ashton Kutcher
11638,Zoe Saldana
409,Ralph Fiennes
409,Juliette Binoche
409,Willem Dafoe
2118,Kevin Spacey
2118,Guy Pearce
2118,Danny DeVito
11459,Michael Angarano
11459,Kurt Russell
11459,Kelly Preston
10806,Kevin Kline
10806,Joan Cusack
10806,Tom Selleck
9348,Natasha Henstridge
9348,Ben Kingsley
9348,Michael Madsen
377,John Saxon
377,Ronee Blakley
377,Heather Langenkamp
8843,Jennifer Lopez
8843,Vincent D'Onofrio
8843,Vince Vaughn
9313,Leonardo DiCaprio
9313,Jeremy Irons
9313,Gérard Depardieu
39486,Diane Lane
39486,John Malkovich
39486,Scott Glenn
1273,Chris Evans
1273,Sarah Michelle Gellar
1273,Mako
13920,Cuba Gooding Jr.
13920,Ed Harris
13920,Alfre Woodard
50544,Justin Timberlake
50544,Mila Kunis
50544,Patricia Clarkson
325133,Seth Rogen
325133,Rose Byrne
325133,Zac Efron
140823,Emma Thompson
140823,Tom Hanks
140823,Paul Giamatti
1883,Denzel Washington
1883,Angela Bassett
1883,Albert Hall
89492,Paul Rudd
89492,Leslie Mann
89492,Jason Segel
22949,Robin Williams
22949,John Travolta
22949,Seth Green
12437,Bill Nighy
12437,Michael Sheen
12437,Rhona Mitra
2959,Robin Williams
2959,Mandy Moore
2959,John Krasinski
9957,Jon Heder
9957,Rob Schneider
9957,David Spade
11648,Diane Lane
11648,John Cusack
11648,Elizabeth Perkins
9366,Johnny Depp
9366,Al Pacino
9366,Michael Madsen
1576,Milla Jovovich
1576,Michelle Rodriguez
1576,Eric Mabius
609,Craig T. Nelson
609,JoBeth Williams
609,Beatrice Straight
5516,Tom Hanks
5516,Irma P. Hall
5516,Marlon Wayans
13051,Mark Wahlberg
13051,Mila Kunis
13051,Beau Bridges
49530,Justin Timberlake
49530,Amanda Seyfried
49530,Cillian Murphy
34806,Jennifer Lopez
34806,Alex O'Loughlin
34806,Danneel Ackles
49022,Kate Hudson
49022,Ginnifer Goodwin
49022,John Krasinski
11469,Martin Lawrence
11469,Marsha Thomason
11469,Tom Wilkinson
23479,Walter Matthau
23479,Tatum O'Neal
23479,Ben Piazza
11667,Jean-Claude Van Damme
11667,Raúl Juliá
11667,Ming-Na Wen
423,Adrien Brody
423,Thomas Kretschmann
423,Frank Finlay
2447,Keisha Castle-Hughes
2447,Oscar Isaac
2447,Hiam Abbass
10066,Elisha Cuthbert
10066,Paris Hilton
10066,Brian Van Holt
2288,Julia Roberts
2288,Jude Law
2288,Natalie Portman
88794,Leonardo DiCaprio
88794,Josh Hamilton
88794,Geoff Pierson
13515,Kiefer Sutherland
13515,Paula Patton
13515,Amy Smart
11979,Stuart Townsend
11979,Aaliyah
11979,Marguerite Moreau
169,Kevin Peter Hall
169,Danny Glover
169,Gary Busey
8090,Diane Lane
8090,Billy Burke
8090,Colin Hanks
11622,Brendan Fraser
11622,Alicia Silverstone
11622,Christopher Walken
3604,Sam J. Jones
3604,Melody Anderson
3604,Max von Sydow
9541,Ben Affleck
9541,Raquel Castro
9541,Liv Tyler
94348,Tyler Perry
94348,Rachel Nichols
94348,Jean Reno
8197,John Cusack
8197,Kevin Spacey
8197,Jude Law
336004,Jeffrey Dean Morgan
336004,Robert De Niro
336004,Kate Bosworth
35019,Emma Thompson
35019,Asa Butterfield
35019,Ralph Fiennes
10410,Jack Nicholson
10410,Danny DeVito
10410,Armand Assante
8836,David Duchovny
8836,Gillian Anderson
8836,Amanda Peet
14442,Anne Hathaway
14442,Hugh Dancy
14442,Cary Elwes
321741,Will Smith
321741,Alec Baldwin
321741,Albert Brooks
59965,Taylor Lautner
59965,Lily Collins
59965,Alfred Molina
14175,Ewan McGregor
14175,Ricky Gervais
14175,Tim Curry
11004,Michael Douglas
11004,Tobey Maguire
11004,Frances McDormand
11918,Drake Bell
11918,Sara Paxton
11918,Leslie Nielsen
98357,Mark Wahlberg
98357,Russell Crowe
98357,Catherine Zeta-Jones
10012,Portia de Rossi
10012,Christina Ricci
10012,Jesse Eisenberg
49526,Joseph Gordon-Levitt
49526,Michael Shannon
49526,Dania Ramirez
268920,Reese Witherspoon
268920,Sofía Vergara
268920,Michael Mosley
9093,Heath Ledger
9093,Wes Bentley
9093,Kate Hudson
119283,Jason Statham
119283,Jennifer Lopez
119283,Nick Nolte
11823,Kirsten Dunst
11823,Paul Bettany
11823,Sam Neill
35169,Brendan Fraser
35169,Ken Jeong
35169,Brooke Shields
118957,Sharni Vinson
118957,Phoebe Tonkin
118957,Julian McMahon
849,Ken Marshall
849,Lysette Anthony
849,Francesca Annis
4515,Robert Redford
4515,Meryl Streep
4515,Tom Cruise
18886,Danny Glover
18886,Willem Dafoe
18886,Brad Johnson
6575,John C. Reilly
6575,Jenna Fischer
6575,Tim Meadows
6440,Kevin Spacey
6440,Julianne Moore
6440,Cate Blanchett
13496,Colin Farrell
13496,Scott Caan
13496,Ali Larter
18320,Emily Blunt
18320,Jim Broadbent
18320,Mark Strong
22787,Kate Beckinsale
22787,Gabriel Macht
22787,Tom Skerritt
8967,Brad Pitt
8967,Sean Penn
8967,Jessica Chastain
37498,Jean-Claude Van Damme
37498,Lela Rochon
37498,Paul Sorvino
144336,Arnold Schwarzenegger
144336,Sam Worthington
144336,Mireille Enos
9616,Heath Ledger
9616,Shannyn Sossamon
9616,Benno Fürmann
13056,Ray Stevenson
13056,Dominic West
13056,Julie Benz
14113,Tim Allen
14113,Courteney Cox
14113,Chevy Chase
285783,Joseph Gordon-Levitt
285783,Ben Kingsley
285783,Charlotte Le Bon
49478,Angus Macfadyen
49478,Mario Yedidia
49478,Marley Shelton
9726,Russell Crowe
9726,Marion Cotillard
9726,Albert Finney
20763,Elijah Wood
20763,Lorraine Bracco
20763,Adam Baldwin
9702,Damian Chapa
9702,Jesse Borrego
9702,Benjamin Bratt
9311,Julia Ormond
9311,Gabriel Byrne
9311,Richard Harris
9280,Rebecca Romijn
9280,Antonio Banderas
9280,Peter Coyote
26843,Anthony Quinn
26843,Rod Steiger
26843,Oliver Reed
11876,Juliette Binoche
11876,Olivier Martinez
11876,Pierre Arditi
22267,Tobey Maguire
22267,Skeet Ulrich
22267,Jeffrey Wright
45958,Javier Bardem
45958,Maricel Álvarez
45958,Hanaa Bouchaib
1969,Penélope Cruz
1969,Salma Hayek
1969,Dwight Yoakam
310706,Laurence Fishburne
310706,Karl Urban
310706,Brittany Snow
198663,Dylan O'Brien
198663,Ki Hong Lee
198663,Kaya Scodelario
239573,Vince Vaughn
239573,Dave Franco
239573,James Marsden
10436,Daniel Day-Lewis
10436,Michelle Pfeiffer
10436,Winona Ryder
1381,Hugh Jackman
1381,Rachel Weisz
1381,Ellen Burstyn
2162,Cuba Gooding Jr.
2162,Skeet Ulrich
2162,Peter Firth
127493,Nicolas Cage
127493,Malin Åkerman
127493,Josh Lucas
12429,Yuria Nara
12429,Hiroki Doi
12429,George Tokoro
228205,Scott Eastwood
228205,Britt Robertson
228205,Lolita Davidovich
2900,Johnny Depp
2900,Charlize Theron
2900,Joe Morton
21311,Kim Basinger
21311,Vincent Pérez
21311,Liam Aiken
77875,Gerard Butler
77875,Jessica Biel
77875,Uma Thurman
192136,Idris Elba
192136,Naomie Harris
192136,Tony Kgoroge
18254,Warren Beatty
18254,Diane Keaton
18254,Edward Herrmann
881,Tom Cruise
881,Jack Nicholson
881,Demi Moore
10877,Steven Seagal
10877,DMX
10877,Isaiah Washington
9600,Martin Lawrence
9600,Nia Long
9600,Paul Giamatti
202575,Brianne Siddall
202575,Joey Camen
202575,Elisa Gabrielli
71469,Emile Hirsch
71469,Rachael Taylor
71469,Olivia Thirlby
85446,Kathryn McCormick
85446,Ryan Guzman
85446,Stephen Boss
326,Samuel L. Jackson
326,Julianna Margulies
326,Kenan Thompson
10685,James Spader
10685,Keanu Reeves
10685,Marisa Tomei
7220,Thomas Jane
7220,John Travolta
7220,Will Patton
9763,Kuno Becker
9763,Alessandro Nivola
9763,Anna Friel
72387,Jason Statham
72387,Chris Sarandon
72387,James Hong
12596,John Cusack
12596,Billy Bob Thornton
12596,Cate Blanchett
1892,Mark Hamill
1892,Harrison Ford
1892,Carrie Fisher
13460,Rhona Mitra
13460,Bob Hoskins
13460,Malcolm McDowell
8055,Kate Winslet
8055,Ralph Fiennes
8055,David Kross
50647,Paul Rudd
50647,Jennifer Aniston
50647,Justin Theroux
10719,Will Ferrell
10719,James Caan
10719,Zooey Deschanel
9294,John Travolta
9294,Kyra Sedgwick
9294,Forest Whitaker
11888,Jim Belushi
11888,Cuba Gooding Jr.
11888,James Coburn
9647,Bill Murray
9647,Karen Allen
9647,John Forsythe
9353,Jack Black
9353,Ana de la Reguera
9353,Héctor Jiménez
55721,Kristen Wiig
55721,Rose Byrne
55721,Maya Rudolph
109414,James Franco
109414,Jonah Hill
109414,Seth Rogen
10307,Patricia Arquette
10307,Gabriel Byrne
10307,Jonathan Pryce
11978,Robert De Niro
11978,Cuba Gooding Jr.
11978,Charlize Theron
22907,Chris Brown
22907,Hayden Christensen
22907,Matt Dillon
87567,Robert De Niro
87567,Diane Keaton
87567,Katherine Heigl
38322,Martin Lawrence
38322,Brandon T. Jackson
38322,Portia Doubleday
45612,Jake Gyllenhaal
45612,Michelle Monaghan
45612,Vera Farmiga
7305,Ethan Hawke
7305,Vincent Spano
7305,Josh Hamilton
3594,Jim Carrey
3594,Virginia Madsen
3594,Logan Lerman
157841,Kyle Catlett
157841,Helena Bonham Carter
157841,Judy Davis
11519,Dan Aykroyd
11519,Ned Beatty
11519,John Belushi
12920,Kurt Russell
12920,Dakota Fanning
12920,Kris Kristofferson
59,Viggo Mortensen
59,Maria Bello
59,Heidi Hayes
9335,Jason Statham
9335,Amber Valletta
9335,Kate Nauta
12106,Sharon Stone
12106,Gene Hackman
12106,Russell Crowe
11141,Pierce Brosnan
11141,Julianne Moore
11141,Michael Sheen
8649,Nicolas Cage
8649,Patricia Arquette
8649,John Goodman
31867,Jude Law
31867,Forest Whitaker
31867,Alice Braga
10253,Jason Behr
10253,Robert Forster
10253,Aimee Garcia
3587,Whoopi Goldberg
3587,Gérard Depardieu
3587,Haley Joel Osment
124459,Steve Carell
124459,Jim Carrey
124459,Steve Buscemi
24662,Scott Bakula
24662,Jasmine Guy
24662,Natalie Cole
32274,Hank Azaria
32274,Rubén Blades
32274,Joan Cusack
182,George Clooney
182,Cate Blanchett
182,Tobey Maguire
5494,James Purefoy
5494,Piper Perabo
5494,Patrick Swayze
28,Martin Sheen
28,Marlon Brando
28,Robert Duvall
38073,Drew Barrymore
38073,Justin Long
38073,Charlie Day
2054,Richard Dreyfuss
2054,Glenne Headly
2054,Jay Thomas
302156,Kevin Costner
302156,Gary Oldman
302156,Tommy Lee Jones
606,Meryl Streep
606,Robert Redford
606,Klaus Maria Brandauer
87502,Denzel Washington
87502,Don Cheadle
87502,Bruce Greenwood
698,Roger Moore
698,Lois Chiles
698,Michael Lonsdale
120467,Ralph Fiennes
120467,Tony Revolori
120467,F. Murray Abraham
11313,Anthony Hopkins
11313,Anton Yelchin
11313,Hope Davis
6488,Jeff Daniels
6488,Harley Jane Kozak
6488,Garette Ratliff Henson
10559,Dennis Quaid
10559,Jim Caviezel
10559,Andre Braugher
296099,Ed Helms
296099,Christina Applegate
296099,Skyler Gisondo
8012,John Travolta
8012,Gene Hackman
8012,Rene Russo
1574,Catherine Zeta-Jones
1574,Renée Zellweger
1574,Queen Latifah
9032,Adam Sandler
9032,Joey Lauren Adams
9032,Kristy Swanson
2770,Jason Biggs
2770,Thomas Ian Nicholas
2770,Chris Klein
862,Tom Hanks
862,Tim Allen
862,Don Rickles
1637,Keanu Reeves
1637,Dennis Hopper
1637,Sandra Bullock
72570,Rachel McAdams
72570,Channing Tatum
72570,Sam Neill
27569,Harrison Ford
27569,Brendan Fraser
27569,Keri Russell
10637,Denzel Washington
10637,Will Patton
10637,Ryan Hurst
1669,Alec Baldwin
1669,Sean Connery
1669,Scott Glenn
132363,Forest Whitaker
132363,David Banner
132363,Michael Rainey Jr.
9472,Vince Vaughn
9472,Christine Taylor
9472,Ben Stiller
2907,Raúl Juliá
2907,Anjelica Huston
2907,Christopher Lloyd
9273,Jim Carrey
9273,Ian McNeice
9273,Simon Callow
9880,Anne Hathaway
9880,Julie Andrews
9880,Heather Matarazzo
2925,Goldie Hawn
2925,Bette Midler
2925,Diane Keaton
807,Brad Pitt
807,Morgan Freeman
807,Gwyneth Paltrow
17654,Sharlto Copley
17654,Jason Cope
17654,Nathalie Boltt
11836,Tom Kenny
11836,Clancy Brown
11836,Rodger Bumpass
322,Sean Penn
322,Tim Robbins
322,Kevin Bacon
70,Clint Eastwood
70,Hilary Swank
70,Morgan Freeman
9535,Robert De Niro
9535,Billy Crystal
9535,Lisa Kudrow
11036,Rachel McAdams
11036,Ryan Gosling
11036,Gena Rowlands
6557,Katherine Heigl
6557,James Marsden
6557,Malin Åkerman
18126,Miley Cyrus
18126,Billy Ray Cyrus
18126,Emily Osment
16340,E.G. Daily
16340,Susan Sarandon
16340,John Lithgow
10333,Nick Nolte
10333,Barbra Streisand
10333,Blythe Danner
4476,Brad Pitt
4476,Anthony Hopkins
4476,Aidan Quinn
22947,George Clooney
22947,Vera Farmiga
22947,Anna Kendrick
2755,Jack Nicholson
2755,Kathy Bates
2755,Hope Davis
82654,Nicholas Hoult
82654,Teresa Palmer
82654,Analeigh Tipton
59967,Joseph Gordon-Levitt
59967,Bruce Willis
59967,Emily Blunt
16300,Chris Rock
16300,Regina King
16300,Chazz Palminteri
9598,Christine Cavanaugh
9598,Miriam Margolyes
9598,Danny Mann
82696,Meryl Streep
82696,Steve Carell
82696,Tommy Lee Jones
9870,Jason Segel
9870,Kristen Bell
9870,Mila Kunis
8292,Mark Wahlberg
8292,Tyrese Gibson
8292,André Benjamin
8780,Tina Fey
8780,Amy Poehler
8780,Dax Shepard
9715,Sandra Bullock
9715,Harry Connick Jr.
9715,Gena Rowlands
10521,Anne Hathaway
10521,Kate Hudson
10521,Bryan Greenberg
10762,Seth Green
10762,Matthew Lillard
10762,Dax Shepard
10096,Jennifer Garner
10096,Mark Ruffalo
10096,Judy Greer
59436,Owen Wilson
59436,Rachel McAdams
59436,Kurt Fuller
227783,Will Arnett
227783,Katherine Heigl
227783,Brendan Fraser
4133,Johnny Depp
4133,Penélope Cruz
4133,Ethan Suplee
10207,Kevin Costner
10207,Robin Wright
10207,Paul Newman
172,William Shatner
172,Leonard Nimoy
172,DeForest Kelley
21972,Shad Moss
21972,Morris Chestnut
21972,Jonathan Lipnicki
36593,Leslie Nielsen
36593,Priscilla Presley
36593,George Kennedy
707,Roger Moore
707,Christopher Walken
707,Tanya Roberts
533,Peter Sallis
533,Helena Bonham Carter
533,Ralph Fiennes
6023,Hilary Swank
6023,Gerard Butler
6023,Lisa Kudrow
6439,Frankie Muniz
6439,Mandy Moore
6439,Hayden Panettiere
4347,Keira Knightley
4347,James McAvoy
4347,Romola Garai
37056,Amanda Seyfried
37056,Christopher Egan
37056,Gael García Bernal
4105,Michael Douglas
4105,Andy García
4105,Kate Capshaw
76489,Sean Hayes
76489,Will Sasso
76489,Chris Diamantopoulos
3933,Johnny Depp
3933,Helena Bonham Carter
3933,Emily Watson
9918,Josh Lucas
9918,Derek Luke
9918,Jon Voight
273481,Emily Blunt
273481,Benicio del Toro
273481,Josh Brolin
307081,Jake Gyllenhaal
307081,Rachel McAdams
307081,Forest Whitaker
16871,Alison Lohman
16871,Justin Long
16871,Lorna Raver
293863,Blake Lively
293863,Michiel Huisman
293863,Harrison Ford
13156,Michael Caine
13156,Robert Duvall
13156,Haley Joel Osment
41233,Rick Malambri
41233,Adam G. Sevani
41233,Joe Slaughter
9266,Kate Bosworth
9266,Matthew Davis
9266,Michelle Rodriguez
1262,Will Ferrell
1262,Maggie Gyllenhaal
1262,Dustin Hoffman
4513,Josh Hartnett
4513,Melissa George
4513,Ben Foster
22970,Kristen Connolly
22970,Chris Hemsworth
22970,Anna Hutchison
7278,Sean Maguire
7278,Carmen Electra
7278,Ken Davitian
9013,Robert De Niro
9013,Charles Grodin
9013,Yaphet Kotto
865,Arnold Schwarzenegger
865,Richard Dawson
865,María Conchita Alonso
10776,Rick Moranis
10776,Ellen Greene
10776,Vincent Gardenia
50456,Saoirse Ronan
50456,Eric Bana
50456,Vicky Krieps
9823,Robin Shou
9823,Talisa Soto
9823,James Remar
59861,Tom Hanks
59861,Julia Roberts
59861,Bryan Cranston
133805,Chloë Grace Moretz
133805,Julianne Moore
133805,Judy Greer
