movie_id,title,production_company
10077,A Sound of Thunder,Coco
10077,A Sound of Thunder,Film 111
10077,A Sound of Thunder,Jericho Productions Ltd.
10077,A Sound of Thunder,MFF (Sound of Thunder)
10077,A Sound of Thunder,Matrix Film Finance
10077,A Sound of Thunder,Scenario Lane Productions
76649,Pompeii,Impact Pictures
76649,Pompeii,TriStar Pictures
76649,Pompeii,Don Carmody Productions
76649,Pompeii,FilmDistrict
76649,Pompeii,Constantin Film International
293644,Top Cat Begins,Anima Estudios
293644,Top Cat Begins,Discreet Art Productions
453,A Beautiful Mind,Imagine Entertainment
453,A Beautiful Mind,DreamWorks SKG
453,A Beautiful Mind,Universal Pictures
8587,The Lion King,Walt Disney Pictures
8587,The Lion King,Walt Disney Feature Animation
72545,Journey 2: The Mysterious Island,New Line Cinema
72545,Journey 2: The Mysterious Island,Contrafilm
72545,Journey 2: The Mysterious Island,Walden Media
109451,Cloudy with a Chance of Meatballs 2,Columbia Pictures
109451,Cloudy with a Chance of Meatballs 2,Sony
9533,Red Dragon,Universal Pictures
9533,Red Dragon,Metro-Goldwyn-Mayer (MGM)
2023,Hidalgo,Casey Silver Productions
2023,Hidalgo,Touchstone Pictures
2023,Hidalgo,Dune Films
71880,Jack and Jill,Columbia Pictures
71880,Jack and Jill,Happy Madison Productions
71880,Jack and Jill,Broken Road Productions
584,2 Fast 2 Furious,Mikona Productions GmbH & Co. KG
584,2 Fast 2 Furious,Universal Pictures
584,2 Fast 2 Furious,Original Film
584,2 Fast 2 Furious,Ardustry Entertainment
309809,The Little Prince,Onyx Films
309809,The Little Prince,NetFlix
309809,The Little Prince,Orange Studios
309809,The Little Prince,CityMation
309809,The Little Prince,On Entertainment
309809,The Little Prince,Zippcast Films
4858,The Invasion,Village Roadshow Pictures
4858,The Invasion,Vertigo Entertainment
4858,The Invasion,Silver Pictures
4858,The Invasion,Warner Bros.
17711,The Adventures of Rocky & Bullwinkle,Universal Pictures
17711,The Adventures of Rocky & Bullwinkle,Capella International
17711,The Adventures of Rocky & Bullwinkle,KC Medien AG
17711,The Adventures of Rocky & Bullwinkle,Tribeca Productions
328111,The Secret Life of Pets,Universal Pictures
328111,The Secret Life of Pets,Fuji Television Network
328111,The Secret Life of Pets,Dentsu
328111,The Secret Life of Pets,Illumination Entertainment
8698,The League of Extraordinary Gentlemen,Twentieth Century Fox Film Corporation
8698,The League of Extraordinary Gentlemen,JD Productions
8698,The League of Extraordinary Gentlemen,International Production Company
8698,The League of Extraordinary Gentlemen,Angry Films
8698,The League of Extraordinary Gentlemen,Mediastream Dritte Film GmbH & Co. Beteiligungs KG
93456,Despicable Me 2,Universal Pictures
93456,Despicable Me 2,Illumination Entertainment
602,Independence Day,Twentieth Century Fox Film Corporation
602,Independence Day,Centropolis Entertainment
330,The Lost World: Jurassic Park,Universal Pictures
330,The Lost World: Jurassic Park,Amblin Entertainment
953,Madagascar,DreamWorks SKG
953,Madagascar,Pacific Data Images (PDI)
953,Madagascar,DreamWorks Animation
9693,Children of Men,Universal Pictures
9693,Children of Men,Strike Entertainment
9693,Children of Men,Hit & Run Productions
36657,X-Men,Twentieth Century Fox Film Corporation
36657,X-Men,Donners' Company
36657,X-Men,Bad Hat Harry Productions
36657,X-Men,Marvel Enterprises
36657,X-Men,Springwood Productions
36657,X-Men,Genetics Productions
8909,Wanted,Universal Pictures
8909,Wanted,Spyglass Entertainment
8909,Wanted,Bazelevs Production
8909,Wanted,Kickstart Productions
8909,Wanted,Marc Platt Productions
8909,Wanted,Top Cow Productions
8909,Wanted,Relativity Media
8909,Wanted,Ringerike Zweite Filmproduktion
8909,Wanted,Revolution Sun Studios
9802,The Rock,Hollywood Pictures
9802,The Rock,Don Simpson/Jerry Bruckheimer Films
950,Ice Age: The Meltdown,Blue Sky Studios
950,Ice Age: The Meltdown,Twentieth Century Fox Animation
1824,50 First Dates,Columbia Pictures Corporation
1824,50 First Dates,Happy Madison Productions
1824,50 First Dates,Anonymous Content
1824,50 First Dates,Flower Films (II)
2976,Hairspray,New Line Cinema
2976,Hairspray,Ingenious Film Partners
2976,Hairspray,Offspring Entertainment
2976,Hairspray,Zadan / Meron Productions
11026,Exorcist: The Beginning,Morgan Creek Productions
11026,Exorcist: The Beginning,Dominion Productions
332,Inspector Gadget,Walt Disney Pictures
332,Inspector Gadget,Caravan Pictures
332,Inspector Gadget,DiC Entertainment
75656,Now You See Me,Summit Entertainment
75656,Now You See Me,K/O Paper Products
75656,Now You See Me,SOIXAN7E QUIN5E
75656,Now You See Me,See Me Louisiana
38365,Grown Ups,Columbia Pictures
38365,Grown Ups,Happy Madison Productions
38365,Grown Ups,Relativity Media
594,The Terminal,DreamWorks SKG
594,The Terminal,Amblin Entertainment
594,The Terminal,Parkes/MacDonald Productions
15189,Hotel for Dogs,DreamWorks SKG
15189,Hotel for Dogs,Nickelodeon Movies
11678,Vertical Limit,Columbia Pictures Corporation
11678,Vertical Limit,Global Entertainment Productions GmbH & Company Medien KG
6538,Charlie Wilson's War,Universal Pictures
6538,Charlie Wilson's War,Participant Productions
6538,Charlie Wilson's War,Playtone Production
10555,Shark Tale,DreamWorks SKG
10555,Shark Tale,Pacific Data Images (PDI)
10555,Shark Tale,DreamWorks Animation
1125,Dreamgirls,Paramount Pictures
1125,Dreamgirls,DreamWorks SKG
1125,Dreamgirls,Laurence Mark Productions
4551,Be Cool,Double Feature Films
4551,Be Cool,Jersey Films
4551,Be Cool,Nina Saxon Film Design
4551,Be Cool,Metro-Goldwyn-Mayer (MGM)
612,Munich,DreamWorks SKG
612,Munich,Universal Pictures
612,Munich,Amblin Entertainment
612,Munich,Peninsula Films
612,Munich,Alliance Atlantis Communications
612,Munich,"Kennedy/Marshall Company, The"
612,Munich,Barry Mendel Productions
9567,Tears of the Sun,Columbia Pictures
9567,Tears of the Sun,Revolution Studios
9567,Tears of the Sun,Cheyenne Enterprises
9567,Tears of the Sun,Michael Lobell Productions
37821,Killers,Katalyst Films
37821,Killers,Lionsgate
37821,Killers,Aversano Films
203801,The Man from U.N.C.L.E.,Davis Entertainment
203801,The Man from U.N.C.L.E.,Warner Bros.
203801,The Man from U.N.C.L.E.,Wigram Productions
203801,The Man from U.N.C.L.E.,RatPac-Dune Entertainment
2539,Spanglish,Gracie Films
2539,Spanglish,Columbia Pictures Corporation
9297,Monster House,Columbia Pictures
9297,Monster House,Amblin Entertainment
9297,Monster House,Sony Pictures Animation
9297,Monster House,Sony Pictures Entertainment
9297,Monster House,ImageMovers
3172,Bandits,Cheyenne Enterprises
3172,Bandits,Epsilon Motion Pictures
3172,Bandits,Empire Pictures
3172,Bandits,Metro-Goldwyn-Mayer (MGM)
3172,Bandits,Hyde Park Entertainment
3172,Bandits,Baltimore Spring Creek Productions
3172,Bandits,Lotus Pictures
6520,First Knight,Columbia Pictures Corporation
6520,First Knight,First Knight Productions
1439,Anna and the King,Fox 2000 Pictures
37958,Immortals,Virgin Produced
37958,Immortals,Mark Canton Productions
2026,Hostage,Miramax Films
2026,Hostage,Cheyenne Enterprises
2026,Hostage,Yari Film Group
2026,Hostage,Stratus Film Co.
2026,Hostage,Syndicate Films International
2026,Hostage,Equity Pictures Medienfonds GmbH & Co. KG II
2026,Hostage,Hostage GmbH
7450,Titan A.E.,Twentieth Century Fox Film Corporation
7450,Titan A.E.,David Kirschner Productions
7450,Titan A.E.,Fox Animation Studios
11375,Hollywood Homicide,Columbia Pictures
11375,Hollywood Homicide,Revolution Studios
9425,Soldier,Impact Pictures
9425,Soldier,Jerry Weintraub Productions
9425,Soldier,Warner Bros.
9425,Soldier,Morgan Creek Productions
25769,Carriers,Paramount Vantage
25769,Carriers,Likely Story
25769,Carriers,Ivy Boy Productions
25769,Carriers,This Is That Productions
23685,Monkeybone,Twentieth Century Fox Film Corporation
23685,Monkeybone,1492 Pictures
23685,Monkeybone,Twitching Image Studio
11866,Flight of the Phoenix,Twentieth Century Fox Film Corporation
11866,Flight of the Phoenix,Davis Entertainment
11866,Flight of the Phoenix,Aldrich Group
11866,Flight of the Phoenix,Optional Pictures
9741,Unbreakable,Limited Edition Productions Inc.
9741,Unbreakable,Touchstone Pictures
9741,Unbreakable,Blinding Edge Pictures
9741,Unbreakable,Barry Mendel Productions
211672,Minions,Universal Pictures
211672,Minions,Illumination Entertainment
23629,Sucker Punch,Legendary Pictures
23629,Sucker Punch,Warner Bros.
23629,Sucker Punch,Lennox House Films
23629,Sucker Punch,Cruel and Unusual Films
8688,Snake Eyes,Paramount Pictures
8688,Snake Eyes,DeBart
8688,Snake Eyes,Touchstone Pictures
8688,Snake Eyes,Mel's Cite du Cinema
10153,Sphere,Punch Productions
10153,Sphere,Warner Bros.
10153,Sphere,Baltimore Pictures
10153,Sphere,Constant c Productions
153518,The Angry Birds Movie,Columbia Pictures
153518,The Angry Birds Movie,Rovio Entertainment
153518,The Angry Birds Movie,Sony Pictures Imageworks (SPI)
153518,The Angry Birds Movie,Rovio Mobile
153518,The Angry Birds Movie,Rovio Animation
8676,Fool's Gold,De Line Pictures
8676,Fool's Gold,Warner Bros.
20829,Funny People,Columbia Pictures
20829,Funny People,Universal Pictures
20829,Funny People,Happy Madison Productions
20829,Funny People,Relativity Media
20829,Funny People,Apatow Productions
20829,Funny People,Madison 23
4349,The Kingdom,Universal Pictures
4349,The Kingdom,Forward Pass
4349,The Kingdom,Relativity Media
4349,The Kingdom,FilmWorks
4349,The Kingdom,MDBF Zweite Filmgesellschaft
9718,Talladega Nights: The Ballad of Ricky Bobby,Columbia Pictures
9718,Talladega Nights: The Ballad of Ricky Bobby,Apatow Productions
10808,Dr. Dolittle 2,Twentieth Century Fox Film Corporation
10808,Dr. Dolittle 2,Joseph M. Singer Entertainment
10808,Dr. Dolittle 2,Davis Entertainment
197,Braveheart,Icon Entertainment International
197,Braveheart,The Ladd Company
197,Braveheart,B.H. Finance C.V.
25,Jarhead,Universal Pictures
25,Jarhead,Neal Street Productions
25,Jarhead,Red Wagon Entertainment
25,Jarhead,Motion Picture KAPPA Produktionsgesellschaft
35,The Simpsons Movie,Gracie Films
35,The Simpsons Movie,Twentieth Century Fox Film Corporation
11086,The Majestic,Village Roadshow Pictures
11086,The Majestic,Castle Rock Entertainment
11086,The Majestic,NPV Entertainment
11086,The Majestic,Darkwoods Productions
10477,Driven,Epsilon Motion Pictures
10477,Driven,Franchise Pictures
10477,Driven,Trackform Film Productions
10477,Driven,Mel's Cite du Cinema
1997,Two Brothers,Pathé Renn Productions
1997,Two Brothers,TF1 Films Production
1997,Two Brothers,Canal+
1997,Two Brothers,Pathe
1997,Two Brothers,Two Brothers Productions
6947,The Village,Scott Rudin Productions
6947,The Village,Touchstone Pictures
6947,The Village,Blinding Edge Pictures
3050,Doctor Dolittle,Twentieth Century Fox Film Corporation
3050,Doctor Dolittle,Joseph M. Singer Entertainment
3050,Doctor Dolittle,Davis Entertainment
2675,Signs,"Kennedy/Marshall Company, The"
2675,Signs,Touchstone Pictures
2675,Signs,Blinding Edge Pictures
809,Shrek 2,DreamWorks SKG
809,Shrek 2,Pacific Data Images (PDI)
809,Shrek 2,DreamWorks Animation
920,Cars,Walt Disney Pictures
920,Cars,Pixar Animation Studios
4806,Runaway Bride,Paramount Pictures
4806,Runaway Bride,Lakeshore Entertainment
4806,Runaway Bride,Touchstone Pictures
4806,Runaway Bride,Interscope Communications
7451,xXx,Columbia Pictures
7451,xXx,Original Film
7451,xXx,Revolution Studios
228165,The SpongeBob Movie: Sponge Out of Water,Paramount Pictures
228165,The SpongeBob Movie: Sponge Out of Water,Nickelodeon Movies
228165,The SpongeBob Movie: Sponge Out of Water,Nickelodeon Animation Studios
228165,The SpongeBob Movie: Sponge Out of Water,United Plankton Pictures
228165,The SpongeBob Movie: Sponge Out of Water,Disruption Entertainment
228165,The SpongeBob Movie: Sponge Out of Water,Paramount Animation
3595,Ransom,Touchstone Pictures
3595,Ransom,Brian Grazer/Scott Rudin Productions
16869,Inglourious Basterds,Universal Pictures
16869,Inglourious Basterds,A Band Apart
16869,Inglourious Basterds,The Weinstein Company
16869,Inglourious Basterds,Zehnte Babelsberg
16869,Inglourious Basterds,Visiona Romantica
879,Hook,Amblin Entertainment
879,Hook,TriStar Pictures
1573,Die Hard 2,Twentieth Century Fox Film Corporation
1573,Die Hard 2,Gordon Company
1573,Die Hard 2,Silver Pictures
9257,S.W.A.T.,Original Film
9257,S.W.A.T.,Columbia Pictures Corporation
9257,S.W.A.T.,Camelot Pictures
9257,S.W.A.T.,Chris Lee Productions
9257,S.W.A.T.,Illusion Entertainment
1903,Vanilla Sky,Paramount Pictures
1903,Vanilla Sky,Cruise-Wagner Productions
1903,Vanilla Sky,Vinyl Films
9697,Lady in the Water,Legendary Pictures
9697,Lady in the Water,Warner Bros.
9697,Lady in the Water,Blinding Edge Pictures
395,AVP: Alien vs. Predator,Impact Pictures
395,AVP: Alien vs. Predator,Studio Babelsberg
395,AVP: Alien vs. Predator,Twentieth Century Fox Film Corporation
395,AVP: Alien vs. Predator,Davis Entertainment
395,AVP: Alien vs. Predator,Stillking Films
395,AVP: Alien vs. Predator,Brandywine Productions
395,AVP: Alien vs. Predator,Lonlink Productions
395,AVP: Alien vs. Predator,Kut Productions
395,AVP: Alien vs. Predator,Inside Track Films
395,AVP: Alien vs. Predator,Charenton Productions Limited
395,AVP: Alien vs. Predator,Revolution Sun Studios
23398,Alvin and the Chipmunks: The Squeakquel,Regency Enterprises
23398,Alvin and the Chipmunks: The Squeakquel,Fox 2000 Pictures
23398,Alvin and the Chipmunks: The Squeakquel,Bagdasarian Productions
10590,We Were Soldiers,Icon Entertainment International
10590,We Were Soldiers,Wheelhouse Entertainment
10590,We Were Soldiers,Motion Picture Production GmbH & Co. Erste KG
117263,Olympus Has Fallen,Nu Image Films
117263,Olympus Has Fallen,Millennium Films
200,Star Trek: Insurrection,Paramount Pictures
44943,Battle: Los Angeles,Columbia Pictures
44943,Battle: Los Angeles,Original Film
44943,Battle: Los Angeles,Relativity Media
587,Big Fish,Columbia Pictures
587,Big Fish,The Zanuck Company
587,Big Fish,Jinks/Cohen Company
587,Big Fish,Tim Burton Productions
10395,Wolf,Columbia Pictures
57212,War Horse,DreamWorks SKG
57212,War Horse,Amblin Entertainment
57212,War Horse,Reliance Entertainment
57212,War Horse,"Kennedy/Marshall Company, The"
152760,The Monuments Men,Columbia Pictures
152760,The Monuments Men,Studio Babelsberg
152760,The Monuments Men,Fox 2000 Pictures
152760,The Monuments Men,Smokehouse Pictures
152760,The Monuments Men,Obelisk Productions
2756,The Abyss,Twentieth Century Fox Film Corporation
2756,The Abyss,Lightstorm Entertainment
2756,The Abyss,Pacific Western
33909,Wall Street: Money Never Sleeps,Twentieth Century Fox Film Corporation
33909,Wall Street: Money Never Sleeps,Dune Entertainment
33909,Wall Street: Money Never Sleeps,Dune Entertainment III
33909,Wall Street: Money Never Sleeps,Edward R. Pressman Film
49017,Dracula Untold,Universal Pictures
49017,Dracula Untold,Legendary Pictures
49017,Dracula Untold,Fuji Television Network
49017,Dracula Untold,Dentsu
49017,Dracula Untold,Michael De Luca Productions
9882,The Siege,Twentieth Century Fox Film Corporation
9882,The Siege,Lynda Obst Productions
9882,The Siege,"Bedford Falls Company, The"
2270,Stardust,Paramount Pictures
2270,Stardust,Ingenious Film Partners
2270,Stardust,Di Bonaventura Pictures
2270,Stardust,Marv Films
2270,Stardust,Vaughn Productions
978,Seven Years in Tibet,TriStar Pictures
978,Seven Years in Tibet,Mandalay Entertainment
978,Seven Years in Tibet,Applecross
978,Seven Years in Tibet,Reperage & Vanguard Films
44564,The Dilemma,Imagine Entertainment
44564,The Dilemma,Universal Pictures
44564,The Dilemma,Spyglass Entertainment
44564,The Dilemma,Wild West Picture Show Productions
3132,Bad Company,Jerry Bruckheimer Films
3132,Bad Company,Touchstone Pictures
3132,Bad Company,Stillking Films
8814,Doom,Di Bonaventura Pictures
8814,Doom,John Wells Productions
8814,Doom,Reaper Productions
8814,Doom,Stillking Films
8814,Doom,Babelsberg Film
8814,Doom,Doom Productions
8814,Doom,Distant Planet Productions
8427,I Spy,Columbia Pictures Corporation
52520,Underworld: Awakening,Lakeshore Entertainment
52520,Underworld: Awakening,Saturn Films
52520,Underworld: Awakening,Screen Gems
52520,Underworld: Awakening,Sketch Films
52520,Underworld: Awakening,UW4 Productions
80585,Rock of Ages,New Line Cinema
80585,Rock of Ages,Offspring Entertainment
80585,Rock of Ages,Corner Store Entertainment
80585,Rock of Ages,Material Pictures
10592,Hart's War,David Foster Productions
10592,Hart's War,Cheyenne Enterprises
10592,Hart's War,Metro-Goldwyn-Mayer (MGM)
10592,Hart's War,David Ladd Films
49021,Killer Elite,Current Entertainment
49021,Killer Elite,Omnilab Media
49021,Killer Elite,Ambience Entertainment
49021,Killer Elite,International Traders
49021,Killer Elite,Open Road Films
49021,Killer Elite,Sighvatsson Films
49021,Killer Elite,Palomar Pictures (II)
49021,Killer Elite,Film Victoria
49021,Killer Elite,Wales Creative IP Fund
11535,Rollerball,Atlas Entertainment
11535,Rollerball,Toho-Towa
11535,Rollerball,Mosaic Media Group
11535,Rollerball,Yorktown Productions
11535,Rollerball,Helkon Media AG
11535,Rollerball,Metro-Goldwyn-Mayer (MGM)
10550,Ballistic: Ecks vs. Sever,Epsilon Motion Pictures
10550,Ballistic: Ecks vs. Sever,Franchise Pictures
10550,Ballistic: Ecks vs. Sever,Dante Entertainment
10550,Ballistic: Ecks vs. Sever,Chris Lee Productions
10550,Ballistic: Ecks vs. Sever,SuperMega
10550,Ballistic: Ecks vs. Sever,MHF Erste Academy Film GmbH & Co. Produktions KG
11258,Hard Rain,Paramount Pictures
11258,Hard Rain,Toho-Towa
11258,Hard Rain,Mutual Film Company
